pred,label
241,241
241,241
241,241
979,241
241,241
241,241
195,241
241,241
241,241
240,241
241,241
241,241
241,241
241,241
241,241
295,241
241,241
241,241
241,241
241,241
241,241
241,241
241,241
405,241
166,241
241,241
238,241
241,241
237,241
241,241
241,241
237,241
241,241
241,241
241,241
241,241
356,241
241,241
238,241
253,241
241,241
241,241
172,242
242,242
242,242
180,242
162,242
242,242
242,242
242,242
243,242
242,242
257,242
242,242
242,242
242,242
168,242
242,242
242,242
242,242
242,242
242,242
170,242
243,242
242,242
242,242
243,242
245,242
180,242
243,242
254,242
242,242
242,242
242,242
242,242
242,242
242,242
242,242
243,242
242,242
179,242
242,242
180,242
242,242
242,242
180,242
242,242
242,242
184,242
242,242
159,242
242,242
243,243
243,243
993,243
243,243
180,243
243,243
243,243
243,243
243,243
243,243
243,243
243,243
243,243
243,243
243,243
243,243
174,243
243,243
243,243
243,243
243,243
208,243
243,243
397,243
243,243
178,243
242,243
243,243
243,243
257,243
243,243
243,243
180,243
243,243
242,243
246,243
243,243
243,243
245,243
243,243
243,243
243,243
180,243
243,243
245,243
243,243
243,243
243,243
243,243
243,243
244,244
244,244
244,244
244,244
244,244
244,244
261,244
244,244
244,244
256,244
244,244
174,244
244,244
244,244
244,244
244,244
244,244
200,244
244,244
244,244
244,244
537,244
244,244
244,244
250,244
244,244
244,244
244,244
233,244
355,244
257,244
244,244
244,244
244,244
244,244
261,244
244,244
244,244
244,244
244,244
244,244
244,244
244,244
244,244
244,244
244,244
244,244
244,244
244,244
244,244
245,245
245,245
195,245
245,245
245,245
245,245
245,245
268,245
728,245
245,245
245,245
245,245
691,245
245,245
245,245
245,245
245,245
208,245
245,245
151,245
245,245
245,245
245,245
245,245
245,245
245,245
245,245
189,245
245,245
245,245
245,245
245,245
851,245
245,245
245,245
254,245
245,245
245,245
195,245
179,245
245,245
245,245
245,245
245,245
179,245
245,245
245,245
245,245
245,245
245,245
242,246
246,246
153,246
243,246
246,246
195,246
268,246
246,246
246,246
246,246
159,246
246,246
246,246
246,246
246,246
246,246
246,246
178,246
180,246
172,246
246,246
242,246
178,246
172,246
246,246
178,246
246,246
210,246
159,246
172,246
246,246
172,246
251,246
208,246
172,246
246,246
212,246
246,246
246,246
180,246
246,246
246,246
246,246
603,246
246,246
246,246
172,246
385,246
172,246
176,246
247,247
247,247
247,247
247,247
247,247
247,247
247,247
247,247
247,247
247,247
257,247
247,247
152,247
247,247
247,247
247,247
247,247
247,247
247,247
247,247
247,247
247,247
247,247
172,247
247,247
155,247
247,247
247,247
247,247
247,247
156,247
247,247
247,247
173,247
247,247
247,247
247,247
247,247
247,247
247,247
247,247
362,247
247,247
247,247
205,247
247,247
247,247
263,247
247,247
247,247
250,248
250,248
250,248
250,248
248,248
250,248
248,248
249,248
231,248
250,248
250,248
248,248
250,248
257,248
250,248
250,248
249,248
258,248
250,248
248,248
249,248
250,248
270,248
250,248
537,248
258,248
222,248
250,248
258,248
258,248
248,248
250,248
248,248
172,248
270,248
250,248
250,248
248,248
250,248
250,248
248,248
250,248
263,248
250,248
249,248
257,248
248,248
250,248
250,248
248,248
248,249
249,249
249,249
249,249
178,249
250,249
250,249
249,249
249,249
250,249
250,249
249,249
249,249
250,249
249,249
250,249
250,249
249,249
248,249
279,249
249,249
249,249
249,249
250,249
248,249
249,249
249,249
250,249
220,249
270,249
249,249
248,249
249,249
249,249
249,249
249,249
176,249
250,249
249,249
249,249
249,249
250,249
249,249
249,249
256,249
258,249
249,249
270,249
249,249
249,249
279,250
250,250
250,250
250,250
250,250
248,250
249,250
250,250
250,250
249,250
250,250
250,250
250,250
250,250
250,250
250,250
250,250
250,250
250,250
669,250
250,250
250,250
258,250
250,250
248,250
250,250
250,250
250,250
250,250
273,250
250,250
250,250
250,250
250,250
250,250
248,250
250,250
250,250
250,250
250,250
248,250
250,250
258,250
250,250
250,250
250,250
250,250
250,250
249,250
250,250
251,251
246,251
251,251
691,251
222,251
246,251
251,251
251,251
251,251
246,251
251,251
251,251
251,251
251,251
246,251
251,251
251,251
251,251
246,251
251,251
251,251
516,251
251,251
251,251
251,251
524,251
251,251
251,251
251,251
251,251
251,251
251,251
251,251
489,251
246,251
251,251
251,251
697,251
251,251
251,251
251,251
251,251
251,251
268,251
251,251
251,251
246,251
680,251
251,251
805,251
252,252
233,252
233,252
252,252
252,252
252,252
252,252
252,252
252,252
252,252
252,252
252,252
252,252
252,252
252,252
252,252
252,252
199,252
208,252
252,252
233,252
252,252
252,252
256,252
252,252
252,252
233,252
259,252
252,252
252,252
252,252
155,252
252,252
252,252
252,252
252,252
252,252
179,252
252,252
252,252
252,252
252,252
233,252
233,252
233,252
252,252
252,252
252,252
332,252
252,252
253,253
158,253
253,253
253,253
263,253
172,253
253,253
237,253
253,253
253,253
253,253
172,253
158,253
253,253
253,253
253,253
253,253
253,253
253,253
158,253
728,253
253,253
253,253
253,253
253,253
253,253
253,253
253,253
166,253
253,253
253,253
158,253
253,253
253,253
253,253
253,253
253,253
253,253
253,253
253,253
253,253
253,253
253,253
253,253
253,253
242,253
529,253
253,253
253,253
253,253
245,254
254,254
254,254
254,254
254,254
179,254
254,254
254,254
254,254
254,254
529,254
254,254
254,254
254,254
254,254
254,254
254,254
254,254
190,254
179,254
254,254
254,254
254,254
254,254
254,254
254,254
254,254
254,254
254,254
158,254
254,254
254,254
254,254
254,254
254,254
254,254
179,254
254,254
254,254
254,254
254,254
728,254
254,254
245,254
254,254
691,254
254,254
254,254
254,254
254,254
255,255
255,255
255,255
255,255
255,255
255,255
255,255
257,255
255,255
255,255
255,255
255,255
255,255
255,255
255,255
255,255
255,255
255,255
255,255
255,255
255,255
255,255
255,255
255,255
255,255
255,255
207,255
255,255
260,255
255,255
255,255
255,255
255,255
255,255
255,255
286,255
255,255
255,255
169,255
255,255
255,255
255,255
255,255
255,255
255,255
256,255
255,255
255,255
255,255
255,255
256,256
233,256
256,256
256,256
256,256
206,256
205,256
222,256
297,256
256,256
256,256
256,256
256,256
256,256
224,256
256,256
256,256
244,256
256,256
347,256
256,256
256,256
256,256
256,256
256,256
256,256
256,256
256,256
234,256
256,256
256,256
256,256
256,256
256,256
256,256
332,256
256,256
256,256
256,256
256,256
256,256
220,256
256,256
223,256
197,256
224,256
693,256
256,256
347,256
256,256
257,257
257,257
257,257
257,257
728,257
257,257
257,257
257,257
257,257
257,257
257,257
257,257
257,257
180,257
222,257
257,257
222,257
257,257
172,257
257,257
257,257
172,257
257,257
257,257
222,257
257,257
257,257
257,257
257,257
257,257
222,257
222,257
257,257
257,257
257,257
257,257
222,257
231,257
332,257
279,257
257,257
222,257
257,257
257,257
257,257
208,257
222,257
222,257
169,257
222,257
258,258
258,258
258,258
258,258
258,258
258,258
258,258
258,258
258,258
258,258
258,258
258,258
258,258
258,258
258,258
258,258
258,258
258,258
258,258
258,258
258,258
258,258
258,258
258,258
258,258
258,258
258,258
258,258
258,258
258,258
258,258
258,258
258,258
279,258
258,258
258,258
258,258
258,258
258,258
258,258
258,258
258,258
258,258
258,258
258,258
258,258
258,258
258,258
258,258
258,258
259,259
259,259
154,259
259,259
259,259
259,259
259,259
283,259
259,259
258,259
259,259
157,259
259,259
259,259
259,259
259,259
259,259
259,259
259,259
261,259
259,259
259,259
259,259
259,259
259,259
259,259
283,259
260,259
259,259
259,259
259,259
259,259
259,259
259,259
259,259
259,259
259,259
259,259
259,259
259,259
259,259
259,259
259,259
259,259
259,259
259,259
259,259
259,259
259,259
259,259
260,260
260,260
260,260
260,260
260,260
260,260
260,260
260,260
207,260
260,260
273,260
260,260
260,260
260,260
260,260
260,260
260,260
244,260
256,260
260,260
260,260
260,260
260,260
974,260
260,260
260,260
225,260
260,260
260,260
260,260
257,260
260,260
260,260
260,260
260,260
260,260
260,260
260,260
260,260
260,260
260,260
260,260
260,260
260,260
260,260
260,260
260,260
260,260
260,260
260,260
261,261
261,261
261,261
258,261
261,261
261,261
261,261
261,261
174,261
261,261
261,261
261,261
233,261
261,261
261,261
261,261
261,261
261,261
261,261
261,261
332,261
261,261
283,261
261,261
224,261
261,261
261,261
261,261
261,261
261,261
261,261
261,261
261,261
261,261
261,261
261,261
261,261
224,261
261,261
261,261
261,261
261,261
261,261
261,261
261,261
259,261
261,261
174,261
261,261
261,261
262,262
262,262
262,262
225,262
154,262
284,262
262,262
262,262
262,262
252,262
262,262
252,262
196,262
242,262
262,262
373,262
262,262
262,262
262,262
154,262
262,262
262,262
262,262
262,262
242,262
262,262
262,262
262,262
262,262
242,262
262,262
262,262
245,262
262,262
262,262
262,262
262,262
262,262
262,262
262,262
158,262
262,262
223,262
262,262
262,262
262,262
262,262
463,262
262,262
242,262
263,263
185,263
253,263
263,263
263,263
263,263
263,263
260,263
185,263
263,263
153,263
263,263
263,263
172,263
263,263
158,263
263,263
263,263
263,263
273,263
263,263
264,263
162,263
263,263
263,263
164,263
263,263
263,263
337,263
263,263
263,263
263,263
263,263
263,263
263,263
263,263
263,263
263,263
264,263
263,263
283,263
263,263
263,263
273,263
330,263
263,263
263,263
263,263
263,263
162,263
264,264
264,264
264,264
172,264
264,264
255,264
253,264
264,264
264,264
264,264
264,264
264,264
264,264
264,264
263,264
190,264
264,264
225,264
264,264
232,264
264,264
264,264
264,264
263,264
246,264
263,264
264,264
264,264
151,264
264,264
264,264
264,264
264,264
264,264
253,264
264,264
263,264
264,264
263,264
360,264
264,264
264,264
263,264
263,264
264,264
264,264
264,264
264,264
978,264
253,264
183,265
266,265
265,265
265,265
265,265
266,265
266,265
29,265
265,265
265,265
266,265
222,265
265,265
265,265
265,265
153,265
727,265
265,265
183,265
265,265
191,265
265,265
202,265
265,265
356,265
228,265
267,265
265,265
203,265
265,265
332,265
265,265
265,265
265,265
266,265
181,265
202,265
265,265
265,265
266,265
265,265
265,265
265,265
197,265
265,265
153,265
265,265
265,265
266,265
265,265
266,266
267,266
265,266
265,266
266,266
265,266
265,266
265,266
266,266
266,266
267,266
266,266
265,266
181,266
265,266
229,266
233,266
266,266
153,266
265,266
228,266
221,266
266,266
181,266
385,266
373,266
265,266
266,266
265,266
266,266
265,266
223,266
265,266
267,266
265,266
194,266
153,266
267,266
34,266
266,266
265,266
265,266
265,266
265,266
267,266
265,266
126,266
181,266
181,266
265,266
267,267
421,267
267,267
267,267
267,267
222,267
267,267
166,267
267,267
267,267
267,267
265,267
267,267
267,267
266,267
228,267
332,267
267,267
221,267
267,267
267,267
267,267
267,267
267,267
267,267
267,267
233,267
267,267
267,267
267,267
267,267
267,267
267,267
267,267
267,267
181,267
268,267
983,267
267,267
267,267
267,267
267,267
267,267
181,267
267,267
267,267
267,267
267,267
267,267
267,267
268,268
268,268
268,268
268,268
268,268
268,268
268,268
268,268
246,268
268,268
268,268
268,268
268,268
268,268
268,268
268,268
149,268
268,268
268,268
268,268
459,268
268,268
268,268
268,268
268,268
268,268
268,268
268,268
268,268
268,268
268,268
268,268
268,268
268,268
268,268
171,268
268,268
268,268
268,268
268,268
268,268
268,268
268,268
268,268
268,268
171,268
268,268
171,268
268,268
268,268
291,269
331,269
270,269
269,269
269,269
269,269
292,269
269,269
269,269
269,269
269,269
269,269
269,269
269,269
269,269
274,269
272,269
269,269
269,269
269,269
101,269
270,269
269,269
269,269
249,269
269,269
280,269
269,269
269,269
269,269
248,269
269,269
269,269
269,269
275,269
274,269
170,269
269,269
269,269
224,269
269,269
269,269
269,269
286,269
269,269
269,269
269,269
279,269
270,269
272,269
270,270
270,270
270,270
270,270
270,270
270,270
270,270
270,270
270,270
270,270
270,270
270,270
270,270
270,270
270,270
270,270
296,270
270,270
270,270
270,270
270,270
270,270
270,270
270,270
270,270
222,270
270,270
270,270
250,270
270,270
270,270
270,270
270,270
270,270
222,270
270,270
270,270
270,270
270,270
258,270
270,270
270,270
270,270
270,270
296,270
258,270
270,270
270,270
258,270
270,270
271,271
269,271
271,271
271,271
272,271
271,271
272,271
269,271
274,271
272,271
332,271
270,271
342,271
277,271
271,271
47,271
271,271
269,271
272,271
269,271
270,271
248,271
271,271
271,271
271,271
271,271
272,271
272,271
269,271
271,271
272,271
274,271
271,271
269,271
274,271
280,271
271,271
271,271
286,271
272,271
269,271
274,271
287,271
287,271
271,271
271,271
271,271
271,271
271,271
273,271
274,272
270,272
279,272
287,272
280,272
272,272
269,272
272,272
273,272
272,272
269,272
272,272
280,272
272,272
272,272
271,272
272,272
271,272
280,272
286,272
272,272
272,272
272,272
331,272
272,272
280,272
272,272
296,272
272,272
272,272
279,272
280,272
270,272
272,272
272,272
272,272
269,272
272,272
272,272
272,272
286,272
362,272
272,272
280,272
272,272
272,272
272,272
272,272
272,272
272,272
273,273
227,273
273,273
273,273
273,273
273,273
250,273
273,273
223,273
273,273
158,273
273,273
273,273
273,273
270,273
273,273
273,273
286,273
273,273
253,273
173,273
166,273
273,273
273,273
363,273
273,273
273,273
273,273
273,273
286,273
273,273
171,273
196,273
273,273
273,273
568,273
172,273
273,273
273,273
273,273
273,273
273,273
268,273
273,273
273,273
273,273
272,273
291,273
273,273
273,273
274,274
274,274
274,274
279,274
279,274
274,274
274,274
274,274
274,274
274,274
274,274
274,274
287,274
274,274
274,274
274,274
274,274
274,274
274,274
274,274
274,274
274,274
274,274
273,274
274,274
274,274
274,274
274,274
274,274
271,274
274,274
274,274
274,274
274,274
274,274
273,274
291,274
274,274
274,274
270,274
274,274
274,274
274,274
274,274
274,274
274,274
270,274
274,274
274,274
274,274
275,275
276,275
275,275
275,275
291,275
980,275
275,275
343,275
275,275
275,275
275,275
275,275
275,275
275,275
275,275
275,275
104,275
275,275
275,275
275,275
275,275
275,275
275,275
275,275
275,275
362,275
275,275
275,275
275,275
275,275
275,275
275,275
275,275
275,275
275,275
275,275
275,275
275,275
275,275
275,275
275,275
275,275
275,275
275,275
275,275
275,275
275,275
275,275
275,275
275,275
276,276
276,276
276,276
276,276
276,276
276,276
276,276
276,276
275,276
276,276
276,276
974,276
276,276
276,276
276,276
276,276
276,276
289,276
276,276
276,276
276,276
45,276
276,276
285,276
343,276
276,276
276,276
276,276
276,276
276,276
276,276
276,276
276,276
276,276
233,276
29,276
276,276
276,276
276,276
288,276
276,276
276,276
276,276
276,276
276,276
276,276
276,276
276,276
276,276
276,276
277,277
278,277
277,277
277,277
273,277
278,277
278,277
277,277
278,277
277,277
277,277
286,277
278,277
274,277
277,277
277,277
278,277
277,277
277,277
277,277
278,277
277,277
280,277
277,277
277,277
278,277
278,277
272,277
277,277
277,277
277,277
279,277
287,277
277,277
278,277
274,277
277,277
277,277
277,277
277,277
278,277
277,277
278,277
277,277
280,277
280,277
277,277
277,277
277,277
277,277
278,278
277,278
277,278
273,278
279,278
356,278
278,278
278,278
277,278
278,278
278,278
278,278
278,278
277,278
277,278
278,278
277,278
277,278
278,278
278,278
280,278
279,278
274,278
273,278
277,278
277,278
280,278
104,278
278,278
278,278
280,278
278,278
274,278
274,278
278,278
278,278
277,278
278,278
277,278
291,278
274,278
278,278
278,278
278,278
280,278
278,278
278,278
278,278
277,278
278,278
279,279
279,279
279,279
283,279
279,279
279,279
279,279
258,279
279,279
279,279
279,279
222,279
279,279
279,279
279,279
222,279
279,279
279,279
279,279
258,279
279,279
279,279
279,279
279,279
279,279
279,279
279,279
257,279
279,279
279,279
279,279
279,279
279,279
279,279
258,279
279,279
279,279
279,279
279,279
279,279
279,279
279,279
279,279
296,279
279,279
279,279
279,279
279,279
279,279
279,279
280,280
280,280
277,280
280,280
280,280
280,280
280,280
280,280
280,280
280,280
280,280
280,280
278,280
277,280
286,280
269,280
278,280
280,280
280,280
280,280
280,280
280,280
277,280
280,280
280,280
280,280
280,280
280,280
280,280
280,280
280,280
280,280
280,280
357,280
728,280
280,280
271,280
280,280
279,280
275,280
280,280
280,280
272,280
280,280
280,280
280,280
280,280
278,280
278,280
272,280
620,281
281,281
285,281
281,281
285,281
287,281
281,281
285,281
281,281
282,281
281,281
281,281
282,281
285,281
283,281
285,281
281,281
282,281
285,281
281,281
282,281
106,281
691,281
285,281
117,281
281,281
285,281
285,281
12,281
282,281
282,281
287,281
285,281
285,281
285,281
281,281
529,281
281,281
274,281
281,281
285,281
281,281
282,281
282,281
282,281
281,281
289,281
282,281
282,281
285,281
282,282
292,282
281,282
292,282
292,282
285,282
292,282
287,282
883,282
281,282
282,282
282,282
292,282
285,282
766,282
285,282
207,282
797,282
282,282
258,282
292,282
207,282
281,282
281,282
281,282
285,282
281,282
904,282
292,282
285,282
281,282
285,282
282,282
292,282
283,282
285,282
285,282
282,282
282,282
282,282
285,282
285,282
292,282
281,282
292,282
281,282
292,282
281,282
285,282
282,282
283,283
283,283
283,283
332,283
283,283
283,283
283,283
283,283
283,283
283,283
283,283
283,283
283,283
283,283
283,283
283,283
283,283
282,283
332,283
283,283
283,283
283,283
332,283
283,283
283,283
257,283
283,283
283,283
283,283
283,283
283,283
283,283
283,283
283,283
283,283
283,283
283,283
283,283
332,283
283,283
283,283
283,283
283,283
283,283
283,283
283,283
283,283
283,283
283,283
283,283
284,284
284,284
284,284
284,284
284,284
284,284
250,284
284,284
284,284
284,284
284,284
284,284
284,284
284,284
284,284
284,284
284,284
284,284
284,284
284,284
285,284
284,284
284,284
284,284
284,284
284,284
284,284
284,284
284,284
284,284
208,284
284,284
285,284
284,284
284,284
284,284
284,284
284,284
284,284
284,284
284,284
284,284
284,284
284,284
284,284
284,284
284,284
284,284
284,284
284,284
285,285
285,285
285,285
284,285
285,285
43,285
332,285
285,285
281,285
285,285
285,285
459,285
285,285
87,285
285,285
285,285
284,285
669,285
285,285
285,285
851,285
285,285
285,285
285,285
285,285
285,285
285,285
285,285
361,285
285,285
285,285
284,285
285,285
285,285
281,285
361,285
285,285
284,285
283,285
285,285
285,285
285,285
285,285
285,285
285,285
283,285
87,285
104,285
285,285
285,285
286,286
286,286
286,286
291,286
286,286
373,286
286,286
66,286
286,286
286,286
293,286
286,286
500,286
286,286
286,286
259,286
286,286
286,286
286,286
285,286
286,286
286,286
286,286
286,286
286,286
286,286
286,286
286,286
286,286
286,286
6,286
286,286
286,286
291,286
286,286
286,286
286,286
286,286
286,286
636,286
500,286
286,286
286,286
286,286
286,286
286,286
286,286
286,286
286,286
286,286
287,287
269,287
287,287
287,287
287,287
287,287
281,287
286,287
285,287
287,287
287,287
287,287
287,287
194,287
287,287
282,287
287,287
287,287
286,287
287,287
287,287
287,287
287,287
287,287
287,287
287,287
287,287
287,287
287,287
287,287
293,287
287,287
287,287
287,287
272,287
282,287
290,287
287,287
287,287
287,287
287,287
287,287
287,287
896,287
292,287
287,287
283,287
287,287
287,287
287,287
288,288
288,288
347,288
288,288
288,288
288,288
288,288
290,288
288,288
288,288
290,288
288,288
288,288
288,288
289,288
288,288
288,288
288,288
288,288
293,288
288,288
288,288
288,288
288,288
288,288
288,288
288,288
288,288
288,288
290,288
288,288
288,288
288,288
288,288
288,288
288,288
288,288
288,288
288,288
288,288
288,288
288,288
288,288
288,288
288,288
288,288
288,288
288,288
288,288
290,288
289,289
289,289
289,289
285,289
289,289
289,289
289,289
289,289
289,289
285,289
289,289
289,289
289,289
461,289
289,289
289,289
289,289
289,289
289,289
288,289
459,289
289,289
289,289
289,289
289,289
901,289
289,289
904,289
289,289
289,289
290,289
289,289
289,289
289,289
289,289
289,289
289,289
289,289
289,289
289,289
289,289
288,289
289,289
289,289
112,289
289,289
289,289
285,289
289,289
289,289
290,290
290,290
288,290
290,290
290,290
290,290
288,290
179,290
290,290
290,290
281,290
293,290
288,290
288,290
290,290
290,290
289,290
288,290
290,290
290,290
288,290
332,290
288,290
290,290
286,290
290,290
290,290
290,290
290,290
290,290
290,290
290,290
290,290
288,290
290,290
290,290
290,290
290,290
290,290
290,290
290,290
288,290
290,290
295,290
290,290
290,290
290,290
288,290
290,290
290,290
291,291
291,291
291,291
291,291
291,291
291,291
286,291
101,291
287,291
855,291
291,291
291,291
291,291
296,291
291,291
291,291
291,291
291,291
286,291
291,291
291,291
291,291
291,291
291,291
291,291
291,291
291,291
291,291
291,291
291,291
291,291
291,291
291,291
291,291
291,291
291,291
291,291
291,291
291,291
351,291
291,291
291,291
291,291
291,291
291,291
291,291
291,291
291,291
291,291
291,291
290,292
292,292
292,292
885,292
292,292
292,292
291,292
292,292
292,292
292,292
292,292
292,292
292,292
292,292
292,292
292,292
38,292
292,292
292,292
292,292
292,292
292,292
292,292
292,292
292,292
292,292
292,292
282,292
292,292
292,292
292,292
292,292
292,292
292,292
292,292
292,292
292,292
275,292
292,292
69,292
292,292
292,292
282,292
292,292
292,292
292,292
292,292
292,292
292,292
287,292
293,293
288,293
293,293
351,293
293,293
293,293
288,293
293,293
293,293
293,293
293,293
293,293
293,293
293,293
288,293
293,293
293,293
293,293
293,293
293,293
293,293
293,293
293,293
293,293
293,293
293,293
293,293
293,293
293,293
293,293
293,293
293,293
293,293
293,293
112,293
293,293
293,293
66,293
293,293
293,293
288,293
63,293
293,293
293,293
5,293
293,293
293,293
293,293
293,293
288,293
294,294
296,294
347,294
294,294
294,294
294,294
294,294
296,294
294,294
343,294
294,294
294,294
294,294
297,294
294,294
294,294
274,294
294,294
294,294
294,294
294,294
294,294
296,294
294,294
294,294
286,294
996,294
294,294
294,294
294,294
106,294
294,294
294,294
296,294
294,294
294,294
294,294
294,294
296,294
296,294
294,294
276,294
294,294
294,294
294,294
294,294
294,294
297,294
294,294
294,294
342,295
342,295
799,295
295,295
294,295
295,295
149,295
341,295
295,295
295,295
295,295
297,295
294,295
101,295
294,295
294,295
295,295
294,295
295,295
979,295
297,295
114,295
233,295
295,295
295,295
297,295
295,295
295,295
149,295
295,295
295,295
297,295
297,295
295,295
295,295
295,295
295,295
295,295
295,295
295,295
295,295
295,295
295,295
297,295
294,295
295,295
106,295
295,295
295,295
295,295
296,296
296,296
296,296
296,296
296,296
296,296
296,296
296,296
296,296
296,296
279,296
296,296
296,296
653,296
296,296
149,296
296,296
296,296
296,296
296,296
296,296
296,296
296,296
296,296
296,296
296,296
296,296
296,296
296,296
296,296
296,296
296,296
296,296
296,296
296,296
296,296
296,296
296,296
296,296
296,296
279,296
296,296
296,296
346,296
296,296
296,296
296,296
296,296
296,296
279,296
358,297
297,297
297,297
297,297
297,297
297,297
101,297
360,297
297,297
297,297
355,297
297,297
297,297
378,297
375,297
366,297
369,297
295,297
297,297
297,297
295,297
385,297
297,297
297,297
229,297
297,297
297,297
297,297
297,297
980,297
297,297
295,297
297,297
297,297
297,297
297,297
297,297
297,297
297,297
297,297
297,297
378,297
297,297
297,297
297,297
297,297
297,297
297,297
294,297
297,297
298,298
335,298
298,298
298,298
298,298
384,298
299,298
298,298
298,298
63,298
298,298
298,298
298,298
298,298
298,298
298,298
298,298
298,298
298,298
298,298
298,298
287,298
298,298
298,298
298,298
298,298
342,298
298,298
298,298
298,298
298,298
372,298
299,298
298,298
728,298
298,298
298,298
298,298
383,298
298,298
69,298
259,298
363,298
298,298
298,298
298,298
38,298
299,298
299,298
298,298
299,299
299,299
299,299
299,299
343,299
285,299
298,299
299,299
299,299
299,299
299,299
299,299
299,299
299,299
299,299
299,299
299,299
299,299
299,299
299,299
299,299
299,299
299,299
299,299
380,299
299,299
299,299
359,299
299,299
299,299
298,299
298,299
265,299
299,299
298,299
708,299
299,299
299,299
284,299
299,299
299,299
299,299
299,299
299,299
298,299
299,299
83,299
299,299
286,299
299,299
300,300
998,300
300,300
300,300
300,300
300,300
300,300
300,300
122,300
300,300
300,300
300,300
300,300
300,300
300,300
300,300
300,300
300,300
300,300
300,300
300,300
300,300
300,300
300,300
300,300
32,300
300,300
300,300
300,300
303,300
300,300
300,300
300,300
300,300
300,300
300,300
300,300
300,300
300,300
300,300
300,300
300,300
300,300
300,300
300,300
26,300
302,300
300,300
300,300
73,300
301,301
301,301
599,301
301,301
302,301
794,301
301,301
301,301
301,301
304,301
120,301
301,301
301,301
301,301
301,301
301,301
989,301
301,301
10,301
301,301
301,301
301,301
301,301
301,301
301,301
584,301
309,301
301,301
301,301
73,301
301,301
301,301
301,301
301,301
301,301
862,301
301,301
301,301
301,301
32,301
78,301
301,301
973,301
301,301
301,301
883,301
36,301
309,301
301,301
304,301
300,302
302,302
35,302
300,302
302,302
305,302
302,302
302,302
302,302
302,302
302,302
302,302
302,302
312,302
302,302
302,302
302,302
302,302
300,302
300,302
300,302
302,302
302,302
314,302
300,302
302,302
300,302
302,302
305,302
310,302
302,302
306,302
302,302
5,302
302,302
302,302
302,302
302,302
302,302
75,302
308,302
300,302
300,302
302,302
302,302
302,302
73,302
302,302
302,302
302,302
998,303
303,303
303,303
303,303
312,303
303,303
303,303
303,303
318,303
313,303
310,303
32,303
303,303
312,303
45,303
302,303
303,303
311,303
70,303
70,303
71,303
303,303
303,303
303,303
303,303
314,303
303,303
303,303
303,303
303,303
303,303
316,303
319,303
308,303
318,303
303,303
70,303
303,303
303,303
303,303
303,303
126,303
77,303
303,303
312,303
308,303
456,303
303,303
77,303
303,303
301,304
316,304
304,304
301,304
304,304
304,304
301,304
304,304
988,304
306,304
301,304
302,304
326,304
302,304
301,304
78,304
301,304
70,304
314,304
304,304
304,304
316,304
529,304
304,304
312,304
691,304
301,304
300,304
29,304
318,304
302,304
318,304
304,304
303,304
304,304
304,304
302,304
304,304
78,304
302,304
303,304
304,304
304,304
304,304
316,304
125,304
989,304
319,304
304,304
304,304
28,305
305,305
305,305
34,305
305,305
305,305
500,305
303,305
332,305
34,305
305,305
5,305
305,305
35,305
305,305
305,305
34,305
305,305
305,305
103,305
119,305
302,305
45,305
739,305
34,305
69,305
35,305
305,305
305,305
305,305
305,305
305,305
305,305
570,305
45,305
989,305
305,305
305,305
305,305
305,305
305,305
945,305
125,305
307,305
305,305
302,305
329,305
469,305
305,305
305,305
306,306
306,306
306,306
306,306
306,306
306,306
306,306
306,306
306,306
306,306
306,306
302,306
78,306
73,306
306,306
306,306
302,306
306,306
306,306
604,306
302,306
306,306
0,306
306,306
306,306
306,306
306,306
306,306
306,306
306,306
306,306
306,306
306,306
691,306
302,306
305,306
306,306
302,306
319,306
314,306
306,306
306,306
306,306
306,306
148,306
669,306
124,306
306,306
306,306
306,306
307,307
307,307
310,307
307,307
307,307
307,307
32,307
307,307
307,307
78,307
307,307
307,307
307,307
307,307
307,307
307,307
302,307
307,307
307,307
47,307
307,307
307,307
307,307
317,307
307,307
307,307
307,307
307,307
314,307
307,307
307,307
126,307
126,307
43,307
307,307
303,307
307,307
307,307
307,307
307,307
32,307
77,307
307,307
307,307
126,307
307,307
307,307
318,307
315,307
307,307
904,308
308,308
308,308
308,308
308,308
303,308
310,308
308,308
308,308
308,308
315,308
308,308
319,308
308,308
316,308
308,308
308,308
308,308
308,308
308,308
318,308
308,308
75,308
308,308
308,308
313,308
308,308
308,308
319,308
308,308
308,308
308,308
318,308
73,308
308,308
308,308
308,308
318,308
308,308
308,308
308,308
312,308
308,308
308,308
308,308
313,308
70,308
308,308
308,308
308,308
309,309
309,309
883,309
986,309
599,309
310,309
946,309
568,309
309,309
309,309
316,309
319,309
700,309
883,309
309,309
985,309
599,309
309,309
599,309
309,309
309,309
309,309
309,309
36,309
309,309
599,309
309,309
309,309
94,309
309,309
309,309
309,309
309,309
309,309
309,309
308,309
985,309
985,309
599,309
302,309
309,309
309,309
309,309
946,309
883,309
309,309
309,309
314,309
309,309
599,309
310,310
47,310
584,310
73,310
309,310
310,310
310,310
310,310
70,310
310,310
301,310
76,310
447,310
71,310
66,310
310,310
310,310
310,310
120,310
312,310
126,310
310,310
310,310
71,310
310,310
78,310
310,310
995,310
584,310
310,310
78,310
310,310
78,310
310,310
310,310
310,310
803,310
324,310
71,310
78,310
310,310
310,310
34,310
73,310
310,310
71,310
310,310
310,310
310,310
310,310
988,311
311,311
312,311
312,311
313,311
311,311
